Date,Strategy_LSTM_Opt,Baseline_EqualWeight
2019-04-02,-0.004931826341325425,-0.00022689636729414278
2019-04-03,7.704847602018765e-05,0.0032559239912752468
2019-04-04,0.002785735636965495,0.001602673818739193
2019-04-05,0.007889512299133114,0.004577312882138944
2019-04-08,0.003833025172192466,0.0021295954232931178
2019-04-09,-0.008687723418267915,-0.006189435938768057
2019-04-10,0.008724924412709091,0.005143280102966586
2019-04-11,0.0019992550094158575,0.0013387080939028272
2019-04-12,0.01086984346343543,0.008693568371247795
2019-04-15,-0.004591602353280558,0.00011103170687819285
2019-04-16,0.002616185193031171,0.0017102612736199334
2019-04-17,-0.004176066717269366,-0.0016846961529521432
2019-04-18,0.0034510739452014915,0.0014840269708401533
2019-04-22,-0.008613710507343305,-0.00180590517104557
2019-04-23,0.008491454613787478,0.009348806991781755
2019-04-24,-0.0008010855084769535,-0.0006918734442500352
2019-04-25,-0.008312915368780132,-0.0027100245317236388
2019-04-26,0.011221726863240213,0.005397671982693519
2019-04-29,-0.0003643459347248983,0.0020632501057907234
2019-04-30,0.007481194157793471,0.0014518457691682415
2019-05-02,0.009735292068466087,-0.0016594121258502064
2019-05-03,0.0021703433798768933,0.008472284994722377
2019-05-06,-0.0036008961014249324,-0.00566836008044043
2019-05-07,-0.017035875290323375,-0.01802023320323656
2019-05-08,-0.00147118226602907,-0.0019504125137651891
2019-05-09,0.0007014371467408687,-0.002785130962425229
2019-05-10,0.002486346859706368,0.002229262853338183
2019-05-13,-0.03256517629239841,-0.029470646138860055
2019-05-14,0.01927724551349104,0.012584410010411535
2019-05-15,0.004810966714707599,0.004279957014410708
2019-05-16,0.0028704554245939204,0.009848222093635698
2019-05-17,-0.010492984179497268,-0.007176418166087558
2019-05-20,-0.017040883993123184,-0.00849863932632005
2019-05-21,0.017207016985979085,0.010070835981738583
2019-05-22,-0.005568649961512007,-0.0037141252608938148
2019-05-23,-0.022218954643467858,-0.0133641199186011
2019-05-24,0.004623592311036085,0.0024992599282863542
2019-05-28,0.008354671762662717,-0.004635773390745623
2019-05-29,-0.013268145785793316,-0.008544963175103564
2019-05-30,0.011718697534595491,0.007300307959893373
2019-05-31,-0.011653149799176532,-0.012773001444212876
2019-06-04,0.019418405246544507,0.0186477742106474
2019-06-05,0.003299265096610264,0.005906269923057153
2019-06-06,0.014835429099682771,0.007907017164091597
2019-06-07,0.012944823733090137,0.011217415977915781
2019-06-10,0.008069532270730845,0.0054312457555009365
2019-06-11,-0.004155979267746034,-0.00041802791442531006
2019-06-12,-0.0007762853594624427,-1.2416607606384e-05
2019-06-13,0.0038161462124601617,0.005052659186521598
2019-06-14,-0.004611215368461396,-0.0029451981267354806
2019-06-17,0.00018726600196876018,0.0018339049686356991
2019-06-18,0.009317946350701444,0.010626651765411502
2019-06-19,0.004699754986901934,0.0041043957152863434
2019-06-20,0.0026101960701252896,0.008537034383734186
2019-06-21,-0.001526232392889172,-0.001519922816124149
2019-06-24,0.0016913208032303712,-0.002575785832013737
2019-06-25,-0.006918906322518648,-0.011564382474075006
2019-06-26,0.004220567432844339,-5.64246535893297e-05
2019-06-27,0.004553939586105769,0.0032410130176562606
2019-06-28,0.00554112528395821,0.003401064561605376
2019-07-02,-0.003154419939278741,-0.0032730413619514575
2019-07-03,0.009837617925824483,0.007915463012124552
2019-07-05,0.0002960880737360905,-0.0009328128263197399
2019-07-08,-0.003779883044861318,-0.0034571001302010442
2019-07-09,0.005391767740440943,-0.0004207515018508543
2019-07-10,0.01116037359163213,0.007468155587702233
2019-07-11,0.008341946357733119,0.005532169456891568
2019-07-12,0.007464076378751985,0.006304080175566618
2019-07-15,0.0021484210151697693,0.001129599298795593
2019-07-16,-0.0018735043420372594,-0.0038270179425306462
2019-07-17,-0.013285167134956944,-0.009564775356201328
2019-07-18,0.003095287676602547,0.008131633280250522
2019-07-19,-0.0006251534588705085,-0.004533988704245108
2019-07-22,0.010175650068448698,0.004847113703453913
2019-07-23,0.0076965216552315335,0.004499895225654594
2019-07-24,0.009388066302182526,0.005963883758364276
2019-07-25,-0.02757219467627099,-0.012886184227722135
2019-07-26,0.00280831057646597,0.0024091379648849926
2019-07-29,-0.0048345064063122205,0.0007120594254944788
2019-07-30,0.008359303575112987,-0.0009524896210652864
2019-07-31,-0.01100234471425406,-0.011155548607489676
2019-08-02,-0.008331268715375765,-0.009163711838486814
2019-08-05,-0.03212362185220854,-0.03243941884767269
2019-08-06,0.009445118929175792,0.012848347649754174
2019-08-07,0.0007714731459165922,-0.0016160233493245069
2019-08-08,0.01824627168564107,0.02234710659573493
2019-08-09,-0.0050628213690078454,-0.004917698230121762
2019-08-12,-0.008794855219895887,-0.012878603685417302
2019-08-13,0.02090505884003912,0.016243327696190017
2019-08-14,-0.03133892370513219,-0.031902567706171746
2019-08-15,0.0005338924723816862,0.0004521702891433401
2019-08-16,0.016869739034811482,0.015857276022382988
2019-08-19,0.00981578791261752,0.010879368278850225
2019-08-20,-0.00833251023547892,-0.009172841364047423
2019-08-21,0.008768448056491455,0.00821813261911124
2019-08-22,-0.0022145347886111046,-0.0004366967591436342
2019-08-23,-0.02788672139442067,-0.027765925251282093
2019-08-26,0.009417405861747786,0.012953063229795789
2019-08-27,-0.018585309532702526,-0.0034271686083596326
2019-08-28,0.011838739149833624,0.008309166017259203
2019-08-29,0.02726509204165264,0.01509683702789758
2019-08-30,0.0053841564811140975,0.0015950454484503207
2019-09-04,0.014809225526680651,0.011689844890900006
2019-09-05,0.007618607470172931,0.009990793600935462
2019-09-06,0.002080631249378569,0.0040230556436718105
2019-09-09,0.006178636281608392,-0.0015781492475419536
2019-09-10,0.0059061379577607,0.0008061868554358992
2019-09-11,0.0005978791074968832,0.005773710632455108
2019-09-12,8.821914658759e-05,0.0011069872313611562
2019-09-13,0.000373494783148028,0.0002878986337311318
2019-09-16,-0.001074913300687692,-0.0026326470380438264
2019-09-17,0.004309511932123274,0.00435925597973508
2019-09-18,-0.01684781597017661,-0.0031971672557904993
2019-09-19,0.009917906084524624,0.0009177335737439985
2019-09-20,-0.007033761205884732,-0.004435025334415445
2019-09-23,-0.003375902240431731,-0.0006275691092863147
2019-09-24,-0.011743037205692258,-0.008216156875765412
2019-09-25,-0.005269954592859204,-0.00035175936766895804
2019-09-26,-0.005421236587900413,-0.00481322328508766
2019-09-27,-0.0021682650631350796,-0.004945820566753208
2019-09-30,0.008356896877423891,0.008224345239542184
2019-10-02,-0.014683167507980573,-0.019066759915540476
2019-10-03,0.0034434205715799617,0.006206945350662559
2019-10-04,0.014763964216680388,0.013277510122965247
2019-10-07,-0.0077639308818420695,-0.0041814067839772255
2019-10-08,-0.013142361816867768,-0.014770145268364853
2019-10-09,0.00869699722509968,0.009122861583177396
2019-10-10,0.004792326555007843,0.002689097845652012
2019-10-11,0.011182582447456431,0.010448785687145423
2019-10-14,-0.0024500479115717425,-0.0013073679768961992
2019-10-15,0.01719265253535078,0.010254021522658682
2019-10-16,-0.0036336207384689515,-0.0025057940607761124
2019-10-17,0.0073109892879584925,0.00467728866670809
2019-10-18,-0.001790319839276654,-0.0044893569477527095
2019-10-21,0.0054864477188584174,0.004110798223292003
2019-10-22,-0.0035147647958651985,-0.0016802331062901192
2019-10-23,-0.0028691943619345442,0.00017705364214327056
2019-10-24,0.0005066816057610734,0.0016904122977475901
2019-10-25,0.005110989761221806,0.004990472826081605
2019-10-28,0.005517039331836456,0.005216631992776182
2019-10-29,-0.0024087824590193155,-0.0029971990680171183
2019-10-30,0.005174512198387482,0.005599637265367658
2019-10-31,-0.0058653911216299676,-0.002621748956764924
2019-11-04,0.008350447116708723,0.004417828744313455
2019-11-05,-0.002625981987529993,0.0020350623447265015
2019-11-06,0.010343894761550038,0.0030195681434118534
2019-11-07,0.007383407608625796,-0.004992182530259171
2019-11-08,0.008121964544467146,0.005467922858776046
2019-11-11,-0.00038317738185681067,-0.002657578711291185
2019-11-12,0.0021196292530291753,2.022530555581101e-05
2019-11-13,0.0026568158955761786,-0.00015220056232407393
2019-11-14,0.0012323132024597491,0.0007401175518982144
2019-11-15,0.021731047716564932,0.011624693584301298
2019-11-18,0.0021657417944206435,-8.094373840652046e-06
2019-11-19,0.00017511501491577455,-0.00020180881041785906
2019-11-20,-0.005640401550717902,-0.004576486210195229
2019-11-21,-0.006169721943554592,-0.0012561609127685785
2019-11-22,-0.0024275159600278006,0.0020461025754400512
2019-11-25,0.012000249468914034,0.009164496486699366
2019-11-26,-0.005170738341983317,-0.004259984922533709
2019-11-27,0.0030874677102254665,0.0032389468839169816
2019-11-29,-0.0042741352252858465,-0.00423106671436223
2019-12-03,-0.010446647169345935,-0.007914828725154626
2019-12-04,0.00532805308523745,0.005217973120145663
2019-12-05,0.004482502234710851,0.0023238467406393676
2019-12-06,0.007589121878891891,0.009883227662937602
2019-12-09,-0.003868426379765433,-0.0031585023309508983
2019-12-10,0.0050368015540088965,-0.0004165321506864413
2019-12-11,0.011359231485789989,0.002942626337198678
2019-12-12,0.011400093900850328,0.012618506262975997
2019-12-13,-0.005066949213251969,8.158392147527263e-05
2019-12-16,0.004921485052330699,0.0050644181605173965
2019-12-17,0.004152217857365236,0.00247721271293848
2019-12-18,0.002443510486776335,-0.00021824123920313092
2019-12-19,0.006918290320232723,0.004455143809673951
2019-12-20,0.006262491696087259,0.004333369558642779
2019-12-23,-0.004808767723791752,-0.0008561892814928961
2019-12-24,0.0031305993443586644,0.000584354637680012
2019-12-26,0.0013512940349482694,0.0041090157984793926
2019-12-27,-0.0010461958289300188,-0.000821800479247574
2019-12-30,-0.006127393351367072,-0.0060746223711791265
2019-12-31,0.0032004971276311076,0.0025383055514485763
2020-01-03,-0.0019284550320810498,-0.007502976835735869
2020-01-06,-0.0030073051372118,0.0019302394209153662
2020-01-07,0.010355386019561704,0.0009650051367302978
2020-01-08,0.00895129119047299,0.004581122237302711
2020-01-09,-0.0017006664151995275,0.0048899532416041705
2020-01-10,-0.003197144302861645,-0.003358755509765822
2020-01-13,0.016482318147280475,0.00826109871385051
2020-01-14,0.006921130908204038,0.0007141371170256013
2020-01-15,-0.0060690285182284165,-0.0005878360992032797
2020-01-16,0.00925840409270164,0.008014471348072452
2020-01-17,0.002713874180249847,0.004846416782382199
2020-01-21,0.01292172937113281,-0.0008861647189237402
2020-01-22,0.004025282584408807,0.0026491624538758623
2020-01-23,0.004663481474978654,0.0009556593529764339
2020-01-24,-0.013603676323771975,-0.012551192204635511
2020-01-27,-0.020150991769398406,-0.02058380263032922
2020-01-28,0.01087875169202262,0.0142437762171817
2020-01-29,-0.0044686482319722005,-0.004656888024128438
2020-01-30,0.01080847930605351,0.0033243165592360354
2020-01-31,-0.0236682750777538,-0.02104324934305124
2020-02-04,0.01706887608953693,0.01706887608953693
2020-02-05,-0.0021870809088602354,-0.0021870809088602354
2020-02-06,0.007676003862339709,0.007676003862339709
2020-02-07,-0.004030624987429867,-0.004030624987429867
2020-02-10,0.013172705495685175,0.013172705495685175
2020-02-11,0.0031217991973810835,0.0031217991973810835
2020-02-12,0.006238962983524416,0.006238962983524416
2020-02-13,0.0013500787570188244,0.0013500787570188244
2020-02-14,0.0017178850257422162,0.0017178850257422162
2020-02-18,0.0014603799425862,0.0014603799425862
2020-02-19,0.007993936340051562,0.007993936340051562
2020-02-20,-0.0076340374968166995,-0.0076340374968166995
2020-02-21,-0.01277478009840605,-0.01277478009840605
2020-02-24,-0.03524635394526723,-0.03524635394526723
2020-02-25,-0.02857741897966829,-0.02857741897966829
2020-02-26,-0.004737426441346529,-0.004737426441346529
2020-02-27,-0.053942854527481515,-0.053942854527481515
2020-02-28,-0.009277962737076262,-0.009277962737076262
2020-03-03,-0.017847711371309718,-0.025827798011209813
2020-03-04,0.03389958306211787,0.04345558023042877
2020-03-05,-0.02494698728021394,-0.031664811619720845
2020-03-06,-0.005110266435151266,-0.00784385998133372
2020-03-09,-0.0490263595025072,-0.06737707148610911
2020-03-10,0.03676507182917994,0.038430538760597974
2020-03-11,-0.03822788704438875,-0.049141243443542905
2020-03-12,-0.11655801910866395,-0.103882044698402
2020-03-13,0.058830741794164976,0.07644945578741574
2020-03-16,-0.14328662808940354,-0.1322430669107876
2020-03-17,0.08189962692790578,0.059637707387393366
2020-03-18,-0.08184554801263944,-0.07683703664332885
2020-03-19,0.031009256343430772,0.016440794189783156
2020-03-20,-0.03631950482474471,-0.04399433026332428
2020-03-23,0.025969507963347252,-0.014613827653690003
2020-03-24,0.0699291136200217,0.09282558579262795
2020-03-25,-0.0001958802277127955,0.017326923513758107
2020-03-26,0.044079003468187605,0.05815621945601443
2020-03-27,-0.019950010473364886,-0.030875745630191673
2020-03-30,0.02479235121308685,0.028982265687103
2020-03-31,-0.011595422792519173,-0.011093720360924271
2020-04-02,0.03352824417928064,0.025731799939237566
2020-04-03,-0.0028273943285153365,-0.013181911142503054
2020-04-06,0.04587175421938396,0.06074346573994744
2020-04-07,-0.007171074119357934,-0.00823576792606217
2020-04-08,0.016635152457132575,0.030397826402054663
2020-04-09,0.007488826832343941,0.00721474408666717
2020-04-13,0.006141737905530449,-0.0032877399671357808
2020-04-14,0.03210033799444561,0.03482388443752616
2020-04-15,-0.015242932563038318,-0.01577961835140365
2020-04-16,0.026826705734215868,0.020255356510636854
2020-04-17,0.01931326910541822,0.01764364264367523
2020-04-20,-0.007088686410732608,-0.008535845186685157
2020-04-21,-0.022438736865433954,-0.03313893358933063
2020-04-22,0.012431808716441329,0.023968661299220123
2020-04-23,-0.0035179790912679373,-0.0011172695346889808
2020-04-24,0.013552464190394182,0.014405627905690818
2020-04-27,0.006235338645334565,0.010167378511467463
2020-04-28,-0.019822423645513308,-0.016340983247966064
2020-04-29,0.007892372741793842,0.017217550089340044
2020-04-30,-0.0008329042746403064,-0.005151565241432686
2020-05-04,0.011305433429561477,0.004756903919794517
2020-05-05,0.006851633395706727,0.010964457291308198
2020-05-06,-0.008704605303506134,-0.008447873411880077
2020-05-07,0.00625961995848891,0.011657885510385721
2020-05-08,0.011405552956251586,0.014900289654154398
2020-05-11,0.018796471088481332,0.005497505159921438
2020-05-12,-0.01739241498199066,-0.01789790844541809
2020-05-13,-0.012308081299412627,-0.017176191888754907
2020-05-14,0.003415111498144112,0.009477147713395856
2020-05-15,0.006631062132133383,0.006493697468710468
2020-05-18,0.006224586526231007,0.025525912970962905
2020-05-19,0.000864066396349966,-0.00713785059751708
2020-05-20,-0.00036476331186164365,0.012031236880412093
2020-05-21,-0.005865095860975186,-0.007268724754862417
2020-05-22,0.004179816854662757,0.0055164992863884444
2020-05-26,0.0014271264507267679,0.008741700631025468
2020-05-27,0.013738811468218636,0.013241191187680662
2020-05-28,0.01829486621295721,0.0030566982086677524
2020-05-29,0.008952563119575542,0.010057547702275463
2020-06-02,0.018968008249636396,0.014708599697806614
2020-06-03,0.007860392386226503,0.02210844832921579
2020-06-04,0.0017938967250445827,0.006907180054411582
2020-06-05,0.033034842099489856,0.03219966337428949
2020-06-08,0.030530635946565153,0.018900655647822156
2020-06-09,-0.023714901435624946,-0.01638461980724124
2020-06-10,-0.02084447966476168,-0.018489576826535792
2020-06-11,-0.06604838229591217,-0.07403109082918201
2020-06-12,0.018456574884208474,0.022133025106316376
2020-06-15,0.009940212498260029,0.011383492878549263
2020-06-16,0.014658362696699487,0.019703894748731698
2020-06-17,-0.013978114554123157,-0.008244060520979453
2020-06-18,0.007816538448356418,0.0013104199496379
2020-06-19,-0.008375877111572009,-0.007827506315214103
2020-06-22,0.0009768380688237389,0.0039282485099949825
2020-06-23,-0.0031381202399694682,0.004724217185763996
2020-06-24,-0.02966702584011446,-0.03336169954143031
2020-06-25,0.014437057736467168,0.017114765899288027
2020-06-26,-0.020321184664655243,-0.027738854405880004
2020-06-29,0.01821085257608014,0.019200270723900233
2020-06-30,0.014336706664865568,0.015081671049697312
2020-07-02,0.0020396451820920572,0.004960123524580907
2020-07-06,0.018562834550391528,0.014538509126152874
2020-07-07,-0.006164303398574895,-0.00977835312998594
2020-07-08,0.0023110901847582964,0.0044994033252844
2020-07-09,0.0031338226778866137,-0.0014816665226129462
2020-07-10,0.0024260842722576875,0.004763588551521627
2020-07-13,-0.011511456649866914,-0.008830874803187887
2020-07-14,0.01417690073661529,0.016673697083143518
2020-07-15,0.002797670507726412,0.008899474268172966
2020-07-16,0.0003040350067797075,-0.0021912053487229246
2020-07-17,0.005302797369014374,0.006455230621521774
2020-07-20,0.0132832847556933,0.005234795806493137
2020-07-21,-0.005148835786882712,-7.6916710122301e-05
2020-07-22,-8.998987633941722e-08,0.0057716148052857005
2020-07-23,-0.016389051710143522,-0.010496782782739437
2020-07-24,-0.00791797276725421,-0.0070360590744244
2020-07-27,0.008173559250545725,0.008749846772957709
2020-07-28,-0.004404517843603306,-0.007910465179985175
2020-07-29,0.006143156642025157,0.0121637863157539
2020-07-30,-0.005584415163329626,-0.006310576481840205
2020-07-31,-0.0018745744806911687,-0.001706378957293566
2020-08-04,0.01484223619914785,0.006745082031869261
2020-08-05,0.0035680245441592298,0.006831397976585113
2020-08-06,0.006462283098365867,0.002022487480457795
2020-08-07,-0.0038952968209991046,-0.005422506552994143
2020-08-10,-0.00034057905907365627,-0.00020770433767373442
2020-08-11,-0.025934056631596168,-0.013098079484938227
2020-08-12,0.03511754014230303,0.024476549389546746
2020-08-13,0.0045949405616534525,0.0020965396715094176
2020-08-14,0.001963298028676972,-0.0011392118763103366
2020-08-17,0.01596468082420336,0.013203846882147187
2020-08-18,0.006489858302130852,0.0036653951699369496
2020-08-19,-0.005844230894520695,-0.002471576082293166
2020-08-20,0.009786276745912745,0.003683684625072847
2020-08-21,0.011701374862492743,0.0046792613068152
2020-08-24,0.0014911248661298527,0.005892422747160323
2020-08-25,0.008505418492347469,0.005103736764203614
2020-08-26,0.010890298202382367,0.01733673200914745
2020-08-27,0.0057224092995385835,-0.004366399194803465
2020-08-28,0.006287528986844029,0.004219335740125034
2020-08-31,0.012288642090270632,0.00480410921998394
2020-09-02,0.007757842696590449,0.01417673961457585
2020-09-03,-0.04771079130669043,-0.04084262580830707
2020-09-04,0.0003763134498302647,-0.007913955948715357
2020-09-08,-0.030889548617974966,-0.02911801800360476
2020-09-09,0.028780875984353704,0.0242259782977909
2020-09-10,-0.016740194251577138,-0.014923899446744795
2020-09-11,0.0025213316523518096,0.0023368405395094442
2020-09-14,0.012171487826001796,0.014470228912383564
2020-09-15,0.005673480277936539,0.010261967976639643
2020-09-16,-0.005561519275798359,-0.0038526256315593696
2020-09-17,-0.008732545390191849,-0.010644631701281328
2020-09-18,-0.011327412540882726,-0.008676679143644861
2020-09-21,-0.003958792792220757,-0.0114381629728906
2020-09-22,0.010223532044600657,0.012016227400417911
2020-09-23,-0.01880289508811753,-0.026033451948064935
2020-09-24,0.0033694745547575,0.0020984939654044577
2020-09-25,0.019207590127423582,0.016318825935722505
2020-09-28,0.01990077387773199,0.01850308474542423
2020-09-29,-5.5085817859793465e-05,-0.0028983705018752587
2020-09-30,0.009138931775066545,0.007034400203174708
2020-10-02,0.004074525761192062,-0.00786259264512804
2020-10-05,0.015846159713157715,0.01608441297645823
2020-10-06,-0.013243243621799235,-0.01294422355294754
2020-10-07,0.026863785659297253,0.021909822594956913
2020-10-08,0.009739009926135014,0.011885311553359035
2020-10-09,0.007437760960028271,0.0064539300903965575
2020-10-12,0.014151377842838762,0.014406151309794328
2020-10-13,0.0013818247724794043,-0.0031433257517914435
2020-10-14,-0.007312150072086206,-0.007173117833400065
2020-10-15,0.0046096012707968126,0.00030852906138872937
2020-10-16,0.001463734175357861,0.00230789404902589
2020-10-19,-0.0129092197021012,-0.013276682006789175
2020-10-20,0.009600132134959725,0.007325526747105251
2020-10-21,-0.0033543717595131287,-0.004148602370307495
2020-10-22,0.006589939579694032,0.01106450336482721
2020-10-23,0.002055690141285261,0.0038147674216040136
2020-10-26,-0.023794159374605703,-0.02524941965272946
2020-10-27,-0.004923653633182624,-0.00833054188628069
2020-10-28,-0.033911251518741144,-0.03578327341579868
2020-10-29,0.013409830418619578,0.01633691244172489
2020-10-30,-0.01283845132910106,-0.00881649065295623
2020-11-03,0.020883206305341358,0.020209940829239048
2020-11-04,0.027125666566518738,0.03326037747672289
2020-11-05,0.01975737118431828,0.011449754840552431
2020-11-06,0.00532427375114495,0.0007537728204628979
2020-11-09,-0.0067992810253545595,0.007676253491942436
2020-11-10,0.0013909055794742724,-0.001885848073443693
2020-11-11,0.01337543691488267,0.00592685542848846
2020-11-12,-0.00958444343011692,-0.008606029097515506
